source,protein,compound,folder,ligand_smiles,exp_dG (kcal/mol),fep_dG (kcal/mol),fep_dG_std (kcal/mol),boltz_dG (kcal/mol),boltz_dG_std (kcal/mol)
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c([H])c(OC([H])([H])[H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-8.3439,-8.0614,0.2824,-8.510695299888651,0.12196221570323332
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c(Br)c(C([H])([H])[H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-9.8474,-10.0325,0.1851,-9.264396882931392,0.5476932370183328
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-8.3135,-8.1305,0.183,-9.173243009835483,0.7826562704489064
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-8.2243,-8.3621,0.1378,-8.757084541539353,0.04357024078505574
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-9.2307,-9.1703,0.0604,-8.40195839901517,0.152222732646103
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c(N([H])[H])c([H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-8.6412,-8.6821,0.0409,-8.474813611547154,0.4942130495443974
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c([H])c([H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-7.7534,-7.7853,0.0319,-8.589373637795449,0.682297423498255
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c(N([H])[H])c(C([H])([H])[H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-9.3457,-9.3381,0.0076,-9.433608157873154,0.1652260017660069
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(=O)n([H])c1-c1c([H])c([H])c([H])c(S(=O)(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],-7.9821,-7.9875,0.0053,-8.172551294793687,0.3201683854082375
ChEMBL,BRD4,CHEMBL3414207,ChEMBL|BRD4|CHEMBL3414207,[H]c1sc(C(=O)N([H])c2c([H])c(-c3c([H])sc(=O)n3[H])c([H])c(S(=O)(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],-9.5449,-9.5492,0.0043,-8.228461012815437,0.19437530477211828
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])C([H])([H])[H])nn(C([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c3C(=O)N2c2c([H])c(OC([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-9.3457,-11.3702,2.0245,-9.797864477157594,0.06684619565820042
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn([C@]4([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C4([H])[H])c3C([H])([H])[H])C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.1648,-7.6128,1.552,-9.170479885776839,0.3271809530461103
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])[N+]([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-8.9144,-7.3719,1.5425,-9.632115814089776,0.2582856687951491
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C([H])([H])[H])c3[H])C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.6697,-8.1667,1.503,-9.634156774202983,0.3555719578657653
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2nc3c(nnn3C([H])([H])[H])c([H])c2[H])c([H])c([H])c1Cl,-9.8574,-8.4025,1.4548,-10.45314675196012,0.23272517608489598
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])C([H])([H])[H])nn(C([H])([H])[H])c3C(=O)N2c2c([H])c(OC([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-9.7733,-11.2031,1.4298,-10.30358280245463,0.04450307863915698
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn([C@]4([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-8.8561,-7.4573,1.3988,-9.295488750298817,0.2808243596471832
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C([H])([H])[H])c3C([H])([H])[H])C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-10.2385,-8.891,1.3475,-9.56929630760352,0.31612855250607585
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])F)nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-10.0048,-11.2866,1.2818,-10.295160750865938,0.15702764473174788
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nn([H])c2c1[C@@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])N(c1c([H])c(Cl)c(=O)n(C([H])([H])[H])c1[H])C2=O,-9.2307,-7.9683,1.2623,-9.185106877247494,0.035199132678820064
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-10.39,-11.6511,1.2611,-10.687617070357007,0.12540370335598522
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c(F)c([H])c1Cl,-9.791,-11.0108,1.2198,-10.608012186924618,0.06754893768977976
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C([H])([H])[H])c3[H])C(=O)N2c2c([H])c(Cl)c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.3896,-8.174,1.2156,-9.349786327242851,0.4092320880983267
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C([H])([H])[H])c3[H])C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.3896,-8.1915,1.1981,-9.644250219861668,0.35100143316243054
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nc(OC([H])([H])[H])nc(OC([H])([H])[H])c1-n1nc(C([H])([H])C([H])([H])[H])c2c1C(=O)N(c1c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c1[H])[C@]2([H])c1c([H])c([H])c(Cl)c([H])c1[H],-9.3457,-10.5323,1.1866,-9.437576717774075,0.0641405986276048
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn([C@]4([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-9.6997,-8.5578,1.1419,-10.25169510126114,0.320133553192253
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nc(C([H])([H])[H])c(-n2nc3c(c2C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c(Cl)c([H])c2[H])N(c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])C3=O)c([H])c1[H],-9.4885,-8.4287,1.0598,-9.90082719739278,0.28622884012331445
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C([H])(C([H])([H])[H])C([H])([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c(F)c([H])c1Cl,-9.8574,-10.9131,1.0557,-10.47178830599785,0.1156812686610518
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nn(C([H])([H])[H])c(-n2nc(C3([H])C([H])([H])C3([H])[H])c3c2C(=O)N(c2c([H])c(C([H])([H])[H])c4nnc(C([H])([H])[H])n4c2[H])[C@]3([H])c2c([H])c([H])c(Cl)c([H])c2[H])c1[H],-10.1025,-11.1439,1.0414,-10.572111516555152,0.3804590005582539
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C4([H])C([H])([H])C4([H])[H])c3[H])C(=O)N2c2c([H])c(Cl)c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.437,-8.432,1.005,-9.776644768397015,0.42286958240977135
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])OC([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-10.0586,-11.0489,0.9902,-10.4753372186025,0.2591145001165673
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn([H])c3C(=O)N2c2c([H])c([H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.2307,-8.2596,0.9711,-9.455540874083837,0.20205707616654114
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]OC([H])([H])c1nn(C2([H])C([H])([H])C2([H])[H])c2c1[C@@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])N(c1c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c1[H])C2=O,-10.1499,-11.0884,0.9385,-10.355174812873207,0.09552021710691548
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])C([H])([H])[H])nn(C([H])([H])C([H])([H])OC([H])([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-9.9554,-10.8649,0.9095,-10.235132569630942,0.20761479491640733
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c(F)c([H])c1Cl,-9.5753,-10.4695,0.8942,-10.205800050179164,0.1579126928926441
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2nn3c(C([H])([H])[H])nnc3c(N([H])C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.7821,-10.6625,0.8804,-10.58454508193334,0.4589134623685178
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn([H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-10.6684,-9.791,0.8774,-10.425003282864889,0.08197454160056988
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C([H])([H])[H])c3C([H])([H])[H])C(=O)N2c2c([H])c(Cl)c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.7395,-8.9109,0.8286,-9.392738278150558,0.5052508677173303
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-10.5284,-11.3322,0.8038,-10.535946510394416,0.028411491636126936
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(Cl)c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.3048,-10.096,0.7911,-9.547058076779049,0.033616522466822465
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C([H])(C([H])([H])[H])C([H])([H])[H])c3[H])C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.5691,-8.7785,0.7906,-9.459012415488562,0.25171225329502417
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C([H])(C([H])([H])[H])C([H])([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-10.7531,-9.9769,0.7762,-9.886986993789671,0.21235680435764825
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C(=O)N([H])C([H])([H])[H])c3C([H])([H])[H])C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.3048,-8.5298,0.775,-9.551929372946422,0.13684906908181785
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C4([H])C([H])([H])C4([H])[H])c3[H])C(=O)N2c2c([H])c(Cl)c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.2307,-8.4613,0.7694,-9.745798185348512,0.43407370682154156
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C(F)(F)F)nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(Cl)c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.1056,-9.7967,0.6911,-9.604939173340798,0.06013866747841263
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnn(C([H])([H])[H])c3c2[H])c([H])c([H])c1Cl,-10.7092,-11.3803,0.6711,-10.479672932624817,0.04458662835738746
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C4([H])C([H])([H])C4([H])[H])nn(C([H])([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-10.1179,-10.7852,0.6673,-10.612163700580597,0.04436099396127591
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C4([H])C([H])([H])C4([H])[H])c3C([H])([H])[H])C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.992,-9.334,0.658,-9.642027471303942,0.09532284351291752
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C([H])(C([H])([H])[H])C([H])([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c(F)c([H])c1Cl,-10.278,-10.9182,0.6402,-10.452157430410386,0.0885516174096335
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-10.7531,-11.3743,0.6212,-10.524058852354687,0.01695517078357185
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])OC4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c([H])c([H])c1Cl,-9.6771,-10.2828,0.6058,-10.455166993935904,0.16858512353997246
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nn(C([H])([H])[H])c(-n2nc(C([H])([H])[H])c3c2C(=O)N(c2c([H])c(C([H])([H])[H])c4nnc(C([H])([H])[H])n4c2[H])[C@]3([H])c2c([H])c([H])c(Cl)c([H])c2[H])c1[H],-10.3659,-10.9514,0.5856,-10.484816206852596,0.0833868381194856
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C([H])(C([H])([H])[H])C([H])([H])[H])c3C(=O)N2c2c([H])c(Cl)c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.437,-10.0187,0.5817,-9.567671932458877,0.2227769164180377
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]O[C@]([H])(C(F)(F)F)C([H])([H])n1nc(C([H])([H])[H])c2c1C(=O)N(c1c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c1[H])[C@]2([H])c1c([H])c([H])c(Cl)c([H])c1[H],-10.0875,-10.6517,0.5641,-10.620900738318761,0.3709166829736829
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c(F)c([H])c1Cl,-10.4416,-10.9967,0.5551,-10.600847153107326,0.07430805627946059
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nc(OC([H])([H])[H])nc(OC([H])([H])[H])c1-n1nc2c(c1C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])N(c1c([H])c(Cl)c(=O)n(C([H])([H])[H])c1[H])C2=O,-9.3048,-9.8291,0.5243,-9.457519313931465,0.52470522794536
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn([H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.3048,-8.7911,0.5137,-9.967367350737254,0.19889000261189066
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C([H])([H])C([H])([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c3nnc(C([H])([H])[H])n3c2[H])c(F)c([H])c1Cl,-10.1025,-10.601,0.4985,-10.638708932717643,0.1385160877805216
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]OC([H])([H])C([H])([H])n1nc(C([H])([H])C([H])([H])[H])c2c1C(=O)N(c1c([H])c(C([H])([H])[H])c3onc(C([H])([H])[H])c3c1[H])[C@]2([H])c1c([H])c([H])c(Cl)c([H])c1[H],-9.6921,-10.1839,0.4918,-10.450925019661586,0.3451758705986856
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nc(OC([H])([H])[H])c(-n2nc(C([H])([H])[H])c3c2C(=O)N(c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])[C@]3([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],-10.1499,-9.663,0.4869,-9.574168620030086,0.18221390726112682
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nn(C([H])([H])[H])c(-n2nc(C([H])([H])[H])c3c2C(=O)N(c2nn4c(C([H])([H])[H])nnc4c(C([H])([H])[H])c2[H])[C@]3([H])c2c([H])c([H])c(Cl)c([H])c2[H])c1[H],-10.3203,-10.7933,0.473,-10.84666914089521,0.3157133746860086
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn([H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c(F)c([H])c1Cl,-9.1648,-8.6927,0.4721,-10.29305701303482,0.18291875638276758
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C([H])([H])[H])c3C([H])([H])[H])C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.3457,-8.8843,0.4614,-9.555477892597517,0.3052791611606441
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nn(C([H])(C([H])([H])[H])C([H])([H])[H])c2c1[C@@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])N(c1c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c1[H])C2=O,-9.791,-9.3406,0.4504,-9.50598936255773,0.22564172719065423
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-10.5943,-10.1458,0.4484,-10.05747688539823,0.17331419483421057
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1nc([H])n(C([H])([H])[H])c1-n1nc(C([H])([H])[H])c2c1C(=O)N(c1c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c1[H])[C@]2([H])c1c([H])c([H])c(Cl)c([H])c1[H],-9.6008,-9.1534,0.4474,-9.799423825263979,0.22069513461905602
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(nn(C([H])([H])[H])c3C([H])([H])[H])C(=O)N2c2c([H])c([H])c3onc(C([H])([H])[H])c3c2[H])c([H])c([H])c1Cl,-8.3926,-7.9603,0.4323,-9.421807234168053,0.049465209728947586
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C([H])(C([H])([H])[H])C([H])([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-9.6073,-10.0372,0.4299,-9.89303869533539,0.22632059752474218
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])n(C([H])([H])[H])c(=O)c3c2c([H])c([H])n3[H])c([H])c([H])c1Cl,-10.2579,-10.6524,0.3945,-10.372938589970271,0.31774659675153294
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(Cl)c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1Cl,-10.498,-10.1158,0.3822,-9.599719205419222,0.06353137543355658
ChEMBL,BRD4,CHEMBL3706176,ChEMBL|BRD4|CHEMBL3706176,[H]c1c([H])c([C@]2([H])c3c(C([H])([H])[H])nn(C4([H])C([H])([H])C4([H])[H])c3C(=O)N2c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1OC(F)(F)F,-9.8092,-9.4348,0.3744,-9.565024008154872,0.13025096982305023
